ID,Full Text,Satire Flag,Prediction,Date 
user_13687,"0    Vicki
Name: First Name, dtype: object",[u'Numbers1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r1 2 3 4 5 6 7 8 9 0\r'],0,1,23/03/2017,none provided
user_13738,"0    Vicki
Name: First Name, dtype: object","[u'Wikipedia pageNatural number\rFrom Wikipedia, the free encyclopedia\rThis article is about \u201cpositive integers\u201d and \u201cnon-negative integers\u201d. For all the numbers \u2026, \u22122, \u22121, 0, 1, 2, \u2026, see Integer.\rNatural numbers can be used for counting (one apple, two apples, three apples, \u2026)\rReal numbers (R) include the rational (Q), which include the integers (Z), which include the natural numbers (N)\r\rIn mathematics, the natural numbers are those used for counting (as in ""there are six coins on the table"") and ordering (as in ""this is the third largest city in the country""). In common language, words used for counting are ""cardinal numbers"" and words used for ordering are ""ordinal numbers"".\r\rSome definitions, including the standard ISO 80000-2,[1] begin the natural numbers with 0, corresponding to the non-negative integers 0, 1, 2, 3, \u2026, whereas others start with 1, corresponding to the positive integers 1, 2, 3, \u2026.[2][3][4][5] Texts that exclude zero from the natural numbers sometimes refer to the natural numbers together with zero as the whole numbers, but in other writings, that term is used instead for the integers (including negative integers).\r\rThe natural numbers are the basis from which many other number sets may be built by extension: the integers, by including (if not yet in) the neutral element and an additive inverse (\u2212n) for each natural number n (and zero, if it is not there already, as its own additive inverse); the rational numbers, by including a multiplicative inverse (1/n) for each nonzero integer n; the real numbers by including with the rationals the (converging) Cauchy sequences of rationals; the complex numbers, by including with the real numbers the unresolved square root of minus one; and so on.[6][7] These chains of extensions make the natural numbers canonically embedded (identified) in the other number systems.\r\rProperties of the natural numbers, such as divisibility and the distribution of prime numbers, are studied in number theory. Problems concerning counting and ordering, such as partitioning and enumerations, are studied in combinatorics.\r\rIn common language, for example in primary school, natural numbers may be called counting numbers[8] both to intuitively exclude the negative integers and zero, and also to contrast the discreteness of counting to the continuity of measurement, established by the real numbers.\r\rThe natural numbers can, at times, appear as a convenient set of names (labels), that is, as what linguists call nominal numbers, foregoing ']",0,0,23/03/2017,https://en.wikipedia.org/wiki/Natural_number
user_13824,"0    Vicki
Name: First Name, dtype: object","[u'SwearingPopularity of Select Profanities by Age Group\r\t13-17\t18-24\t25-34\t35-44\t45-54\t55+\r1\tfuck\tfuck\tshit\tshit\tshit\tshit\r2\tshit\tshit\tfuck\tdamn\tdamn\tdamn\r3\tbitch\tbitch\tdamn\tfuck\tcrap\tfuck\r4\tdamn\tdamn\tbitch\tcrap\tfuck\tcrap\r5\tdick\tdick\tcrap\tbitch\tbitch\tdarn\r6\tcrap\tpiss\tpiss\tpiss\tdarn\tbitch\r7\tfag\tcrap\tdick\tdick\tpiss\tdick\r8\tpiss\tpussy\tcock\tdarn\tcock\tpiss\r9\tpussy\tfag\tdarn\tcock\tdick\tcock\r10\tasshole\tasshole\tasshole\tasshole\tasshole\tasshole\r11\tslut\tcock\tpussy\tpussy\tbastard\tbastard\r12\tcock\tslut\tfag\tbastard\tpussy\tpussy\r13\tdarn\tdarn\tbastard\tdouche\tfag\tfag\r14\tdouche\tdouche\tdouche\tfag\tdouche\tslut\r15\tbastard\tbastard\tslut\tslut\tslut\tdouche\r\rSource: Facebook Keywords Insights API, from from midnight Sep. 2, 2013 to midnight Sep. 6, 2013. For each word, the rank reflects its mention counts relative to the other words in the table\rPopularity of Select Profanities by Age Group\r\t13-17\t18-24\t25-34\t35-44\t45-54\t55+\r1\tfuck\tfuck\tshit\tshit\tshit\tshit\r2\tshit\tshit\tfuck\tdamn\tdamn\tdamn\r3\tbitch\tbitch\tdamn\tfuck\tcrap\tfuck\r4\tdamn\tdamn\tbitch\tcrap\tfuck\tcrap\r5\tdick\tdick\tcrap\tbitch\tbitch\tdarn\r6\tcrap\tpiss\tpiss\tpiss\tdarn\tbitch\r7\tfag\tcrap\tdick\tdick\tpiss\tdick\r8\tpiss\tpussy\tcock\tdarn\tcock\tpiss\r9\tpussy\tfag\tdarn\tcock\tdick\tcock\r10\tasshole\tasshole\tasshole\tasshole\tasshole\tasshole\r11\tslut\tcock\tpussy\tpussy\tbastard\tbastard\r12\tcock\tslut\tfag\tbastard\tpussy\tpussy\r13\tdarn\tdarn\tbastard\tdouche\tfag\tfag\r14\tdouche\tdouche\tdouche\tfag\tdouche\tslut\r15\tbastard\tbastard\tslut\tslut\tslut\tdouche\r\rSource: Facebook Keywords Insights API, from from midnight Sep. 2, 2013 to midnight Sep. 6, 2013. For each word, the rank reflects its mention counts relative to the other words in the table\rPopularity of Select Profanities by Age Group\r\t13-17\t18-24\t25-34\t35-44\t45-54\t55+\r1\tfuck\tfuck\tshit\tshit\tshit\tshit\r2\tshit\tshit\tfuck\tdamn\tdamn\tdamn\r3\tbitch\tbitch\tdamn\tfuck\tcrap\tfuck\r4\tdamn\tdamn\tbitch\tcrap\tfuck\tcrap\r5\tdick\tdick\tcrap\tbitch\tbitch\tdarn\r6\tcrap\tpiss\tpiss\tpiss\tdarn\tbitch\r7\tfag\tcrap\tdick\tdick\tpiss\tdick\r8\tpiss\tpussy\tcock\tdarn\tcock\tpiss\r9\tpussy\tfag\tdarn\tcock\tdick\tcock\r10\tasshole\tasshole\tasshole\tasshole\tasshole\tasshole\r11\tslut\tcock\tpussy\tpussy\tbastard\tbastard\r12\tcock\tslut\tfag\tbastard\tpussy\tpussy\r13\tdarn\tdarn\tbastard\tdouche\tfag\tfag\r14\tdouche\tdouche\tdouche\tfag\tdouche\tslut\r15\tbastard\tbastard\tslut\tslut\tslut\tdouche\r\rSource: Facebook Keywords Insights API, from from midnight Sep. 2, 2013 to midnight Sep. 6, 2013. For each word, the rank reflects its mention counts relative to the other words in the table\rPopularity of Select Profanities by Age Group\r\t13-17\t18-24\t25']",0,1,23/03/2017,http://www.slate.com/blogs/lexicon_valley/2013/09/11/top_swear_words_most_popular_curse_words_on_facebook.html
user_13849,"0    Nadia
Name: First Name, dtype: object","[u'Military Aides Try To Cheer Up Kim Jong-Un After Failed Missile Launch By Putting On Surprise ExecutionPYONGYANG\u2014Following the country\u2019s failed test launch of a new long-range missile, North Korean military aides reportedly tried to cheer up Supreme Leader Kim Jong-un Thursday by putting on a surprise execution. \u201cHe was pretty upset by how things went yesterday, so we figured surprising him with the summary execution of a government official would be a great way to boost his spirits,\u201d said Vice Marshal Hwang Pyong-so, adding that aides had worked overnight to find a disloyal judge or Korean Workers\u2019 Party official and arrange the execution in secret. \u201cYou should have seen the look on his face when he opened the door to what he thought was an ordinary cabinet meeting and found a former vice chairman of the Central Committee tied to a chair, with a revolver nearby. He was smiling in no time and shot the enemy of the people in the face.\u201d At press time, reports confirmed that Pyong-so and a dozen other officials who had helped organize the surprise execution had been hanged for deceiving the Supreme Leader']",0,1,23/03/2017,none provided
user_13933,"0    Nadia
Name: First Name, dtype: object","[u'Military Aides Try To Cheer Up Kim Jong-Un After Failed Missile Launch By Putting On Surprise ExecutionPYONGYANG\u2014Following the country\u2019s failed test launch of a new long-range missile, North Korean military aides reportedly tried to cheer up Supreme Leader Kim Jong-un Thursday by putting on a surprise execution. \u201cHe was pretty upset by how things went yesterday, so we figured surprising him with the summary execution of a government official would be a great way to boost his spirits,\u201d said Vice Marshal Hwang Pyong-so, adding that aides had worked overnight to find a disloyal judge or Korean Workers\u2019 Party official and arrange the execution in secret. \u201cYou should have seen the look on his face when he opened the door to what he thought was an ordinary cabinet meeting and found a former vice chairman of the Central Committee tied to a chair, with a revolver nearby. He was smiling in no time and shot the enemy of the people in the face.\u201d At press time, reports confirmed that Pyong-so and a dozen other officials who had helped organize the surprise execution had been hanged for deceiving the Supreme Leader']",1,1,23/03/2017,none provided
user_13980,"0    Nadia
Name: First Name, dtype: object","[u'Military Aides Try To Cheer Up Kim Jong-Un After Failed Missile Launch By Putting On Surprise ExecutionPYONGYANG\u2014Following the country\u2019s failed test launch of a new long-range missile, North Korean military aides reportedly tried to cheer up Supreme Leader Kim Jong-un Thursday by putting on a surprise execution. \u201cHe was pretty upset by how things went yesterday, so we figured surprising him with the summary execution of a government official would be a great way to boost his spirits,\u201d said Vice Marshal Hwang Pyong-so, adding that aides had worked overnight to find a disloyal judge or Korean Workers\u2019 Party official and arrange the execution in secret. \u201cYou should have seen the look on his face when he opened the door to what he thought was an ordinary cabinet meeting and found a former vice chairman of the Central Committee tied to a chair, with a revolver nearby. He was smiling in no time and shot the enemy of the people in the face.\u201d At press time, reports confirmed that Pyong-so and a dozen other officials who had helped organize the surprise execution had been hanged for deceiving the Supreme Leader']",1,1,23/03/2017,http://www.theonion.com
user_14945,"0    Niall
Name: First Name, dtype: object","[u'Study Finds Average American Hopes No One Saw That 12 Times Per DayBOSTON\u2014Tallying various efforts to act natural and pretend everything was fine, a study published Wednesday by researchers at Boston University found that the average American hopes no one saw that 12 times per day. \u201cOver the course of a 24-hour period, a typical American prays to God about a dozen times that nobody noticed what just happened,\u201d said the report\u2019s lead author, Dr. Sheryl Rasmussen, adding that such events might be evenly dispersed among one\u2019s waking hours or concentrated in a shorter, intensely mortifying time span. \u201cApproximately every other hour, the average American will worriedly look over their shoulder and dart their eyes to make sure that no one caught a glimpse of what just took place, although it\u2019s not uncommon for people to casually pull out their phone like nothing whatsoever occurred or simply stare straight ahead.\u201d The study confirmed, however, that in all such instances, everyone saw and was savagely judging the person involved']",1,1,24/03/2017,none provided
user_14959,"0    Niall
Name: First Name, dtype: object","[u'US healthcare bill: Trump issues Friday vote ultimatumUS President Donald Trump has demanded a make-or-break Friday vote on a new health care bill in the House of Representatives.\rThe American Healthcare Act is intended to replace parts of President Barack Obama\'s signature law.\rBut Thursday\'s vote was delayed because of opposition from some Republicans - despite Mr Trump\'s repeated attempts to persuade them to back the legislature.\rHe now says he wants to move on and vote - whatever the result on Friday.\rWhite House budget director Mick Mulvaney said this was exactly the message delivered to Republican lawmakers at a meeting behind closed doors on Thursday.\r""For seven-and-a-half years we have been promising the American people that we will repeal and replace this broken law because it\'s collapsing and it\'s failing families, and tomorrow we\'re proceeding,"" House Speaker Paul Ryan said.\rDonald TrumpImage copyrightEPA\rImage caption\rMr Trump had a meeting with truckers at the White House, but hit a roadblock in the House\rMeanwhile, Chris Collins, New York\'s Republican representative, said: ""The president has said he wants a vote tomorrow, up or down"".\r""If for any reason it is down, we are just going to move forward with additional parts of his agenda.""\rRepealing and replacing so-called Obamacare was a major plank of Mr Trump\'s election campaign.\rThursday\'s vote postponement is a setback for the president who had insisted he would win the numbers to pass it through the lower chamber of Congress on that day.\r\rMedia captionHealthcare battle in rural America\rThe problem is that Republicans are unable find a compromise: the current reforms go too far for some and not far enough for others, the BBC\'s Laura Bicker in Washington says.\rThe hope is that Mr Trump\'s new strategy will force Republican lawmakers opposed to the bill to vote ""yes"" - the alternative being that Mr Obama\'s health law would be kept in place.\rBut the outcome is far from assured, our correspondent says.\rEarlier on Thursday, House Minority Leader Nancy Pelosi said Mr Trump had made a ""rookie\'s error for bringing this up on a day when clearly you\'re not ready"".\rThe bill needs 215 votes to pass but ran into opposition mainly from conservative Republicans who believed it did not roll back enough of Mr Obama\'s Affordable Care Act.\rMore on the healthcare story\r\rMedia captionWhat\'s in the Republican healthcare bill?\rWhat are the Republicans proposing?\rAll-male White House health bill photo sparks anger\rTrump health bill: Winners and losers\rIs Obamacare more']",0,0,24/03/2017,http://www.bbc.com
user_14978,"0    niall
Name: First Name, dtype: object","[u'Man held for \'driving at crowd\' in Antwerp, BelgiumA French national of North African origin has been arrested in the Belgian city of Antwerp on suspicion of driving at a crowd, officials say.\rA car was driven ""at high speed"" on De Meir, the northern city\'s main shopping street, before it was intercepted. There were no reports of any injuries.\rKnives, a non-lethal gun and some unidentifiable liquid were found in the car, prosecutors say.\rBelgian PM Charles Michel praised the authorities for an ""outstanding job"".\rThe attack comes a day after a car was driven at high speed along London\'s Westminster Bridge, hitting many people, before the driver got out and entered the grounds of Parliament. He was killed after fatally stabbing a police officer there. Three other people died and 40 were injured in the attack.\rClick here for all the latest on the London attack\rIt was also the day Belgium marked the first anniversary of the twin bomb attacks in Brussels, that killed 32 people and wounded more than 300.\rRapid response\rThe car was spotted at around 11:00 (10:00 GMT), Antwerp police chief Serge Muyters said.\r""The vehicle was driving at high speed on De Meir,"" he said. ""Our army colleagues spotted it and tried to bring the vehicle to a halt.\r""But the driver broke free and drove through the red light towards the port quays.""\r\rMedia captionFootage shows a robot and police forensics inspecting the car\rPolice were contacted, he said, and immediately sent a rapid response team, intercepting the vehicle and driver.\r""The suspect, a man of North African origin, was immediately arrested,"" he said.\rThe federal prosecutor\'s office, which has taken over the investigation, named the suspect as ""Mohamed R"", a 39-year-old French national and resident of France.\r""Different arms were found in the boot - bladed weapons, a riot gun and a container of liquid that is still unidentifiable,"" the prosecutor\'s statement also said.\rAn army bomb disposal unit was sent to the scene to inspect the vehicle.\rMemorials\rThe Belgian royal family were among those who joined a minute\'s silence at Zaventem airport and Maelbeek underground station in Brussels on Wednesday.\r\rMedia captionTears and sadness at Brussels\' Zaventem airport on anniversary of attack\rThey were remembering those who were caught up in the suicide bombings at the two sites on 22 March 2016 - the worst such attack on Belgian soil.\rThree suicide bombers also died. Several other men, some identified on CCTV as having been accomplices of the attackers, were subsequently arrested.\r']",0,0,24/03/2017,http://www.bbc.com
user_15005,"0    Niall
Name: First Name, dtype: object","[u'Military Aides Try To Cheer Up Kim Jong-Un After Failed Missile Launch By Putting On Surprise ExecutionYONGYANG\u2014Following the country\u2019s failed test launch of a new long-range missile, North Korean military aides reportedly tried to cheer up Supreme Leader Kim Jong-un Thursday by putting on a surprise execution. \u201cHe was pretty upset by how things went yesterday, so we figured surprising him with the summary execution of a government official would be a great way to boost his spirits,\u201d said Vice Marshal Hwang Pyong-so, adding that aides had worked overnight to find a disloyal judge or Korean Workers\u2019 Party official and arrange the execution in secret. \u201cYou should have seen the look on his face when he opened the door to what he thought was an ordinary cabinet meeting and found a former vice chairman of the Central Committee tied to a chair, with a revolver nearby. He was smiling in no time and shot the enemy of the people in the face.\u201d At press time, reports confirmed that Pyong-so and a dozen other officials who had helped organize the surprise execution had been hanged for deceiving the Supreme Leader.']",0,1,24/03/2017,http://www.theonion.com
user_15067,"0    Niall
Name: First Name, dtype: object","[u""Murder in the Lucky Holiday HotelIt's the summer of 2000 in a resort on the south coast of England, and a well-dressed Chinese woman in her early 40s is trying to buy a balloon. Not a party balloon for the kids - a giant helium balloon like the one right in front of her, carrying holidaymakers 400ft up into the air.\r\r\r\u201cIt was right in the middle of Bournemouth, by the end of the pier in the lower garden, and Gu Kailai just turned up one day and asked to see whoever was in charge,\u201d says Giles Hall, the balloon's owner.\r\rShe said, 'I want one of these things in my town in China.' We thought it was a joke. She was draped in jewellery and expensive clothes so we knew she was wealthy but we didn't quite understand what the situation was.\u201d\r\rIt wasn't a joke. For Hall, this pier-end conversation was the beginning of a two-year effort to satisfy Gu, and he quickly discovered his client was hot-tempered and suspicious.\r\rGu Kailai on a Bournemouth balloon ride\rGu Kailai on a Bournemouth balloon ride\r\u201cWe'd have these huge arguments on the phone and she'd say, 'You're threatening me, you're threatening me!' And I'd say, 'I'm not threatening you I'm just telling you the facts!' And one got the distinct impression that if one pushed her too far she could really be dangerous,\u201d he says.\r\rTo help with this bizarre business deal, Gu brought in a British middleman who spoke Chinese - Neil Heywood.\r\rNeil Heywood\rNeil Heywood\rOne of his tasks, Hall says, was to get the balloon through customs without paying import duties.\r\r\u201cHe'd pick us up in a car with a shoebox in the back seat that would have \xa350,000 ($62,000), which he called his funny money - his bunga bunga money he used to call it for getting things he wanted. It was all very dubious behaviour!\r\r\u201cI used to ask him, 'Where did this come from?' And he just used to tap the side of his nose.\u201d\r\rThe balloon was bound for a city called Dalian, which is where Gu and Heywood had first met, several years earlier.""]",0,1,24/03/2017,http://www.bbc.com
user_15118,"0    Niall
Name: First Name, dtype: object","[u'Yes, But How Did He Die?\u2019 Ghoulish American Public Asks Of Recent Celebrity Death While Rubbing Delicate, Bony Hands Together And Smiling ThinlyWASHINGTON\u2014A glint of curiosity in their otherwise lifeless eyes, the American public ghoulishly asked Thursday upon hearing of a recent celebrity death, \u201cYes, but how did he die?\u201d as they rubbed their bony hands together and thinly smiled. \u201cWas it an overdose?\u201d said Mark Gansby of Chelmsford, MA, one of the hundreds of millions of Americans who licked their cracked, desiccated lips and wanted to know if he died peacefully or suffered first. \u201cWas there blood? Did he die alone in a hotel room or something?\u201d At press time, the nation had learned the celebrity had taken his own life and, saliva beading on the corners of their mouths, leaned in to ask if he shot himself']",1,1,24/03/2017,http://www.theonion.com
user_15156,"0    niall
Name: First Name, dtype: object","[u'Man Filled With Gratitude At Sight Of Other Customer In Nice Restaurant Wearing JeansHOBOKEN, NJ\u2014Assuaging the initial panic he felt after noticing the formal attire of other patrons around him, 29-year-old Keith Vaughn was said to be overcome with gratitude Thursday when he finally spotted another customer wearing jeans at local bistro L\u2019Etoile. \u201cOh, thank God,\u201d Vaughn reportedly said to himself, his blood pressure beginning to subside following several nerve-racking moments during which he spotted only tan, gray, or black dress pants held up by expensive-looking leather belts. \u201cHoly shit, he\u2019s wearing sneakers too. They\u2019re a little nicer than mine, but they\u2019re still sneakers, so I\u2019m all set.\u201d At press time, Vaughn\u2019s sense of dread had been renewed as he realized the other man had a blazer draped over the back of his chair']",1,1,24/03/2017,http://www.theonion.com
user_15169,"0   NaN
Name: First Name, dtype: float64","[u'Yellowstone Places Old Faithful On 6-Month Loan To Acadia National ParkTETON COUNTY, WY\u2014In an effort to give more people across the country an opportunity to visit the famous landmark, Yellowstone National Park announced Thursday that it would be putting Old Faithful on a six-month loan to Acadia National Park. \u201cAs part of our collaborative partnership with other members of the National Park Service, we\u2019ll be loaning out Old Faithful, one of our most popular tourist attractions, to Acadia National Park in Maine, where it will be on display from April to October as part of a special exhibition,\u201d said Jody Lyle, Yellowstone\u2019s chief of strategic communications, explaining that the geyser would be installed at the base of Acadia\u2019s Beech Mountain Trail and that access to it would be included in the regular park admission fee. \u201cEast Coast residents will finally get the chance to witness the geyser\u2019s spectacular eruptions and get a real taste of the Yellowstone experience. And to give our visitors something in return, we will be displaying Acadia\u2019s Cadillac Mountain at Hayden Valley during the same time period.\u201d Lyle went on to say that in order to ensure the massive geyser would not be damaged in transit, it would be shipped in multiple parts and carefully reassembled upon arrival']",1,1,24/03/2017,http://www.theonion.com
user_15189,"0   NaN
Name: First Name, dtype: float64","[u'London victims: Police officer, teacher, American tourist killedLondon (CNN)The four people killed in the London terror attack included a veteran policeman, a teacher and an American tourist.\r\rKurt Cochran, who was visiting London from Utah with his wife, died as a result of injuries sustained in the attack, his family and church said. He was in his mid-50s, according to police.\rBritish national Aysha Frade, a 43-year old teacher, was identified as another victim.\rAnd Keith Palmer, a 48-year-old father and husband, was the unarmed police officer on duty at the gates of Parliament when the attacker stabbed him to death.\rA fourth person, a 75-year-old man, died late Thursday from injuries, according to Metropolitan Police.\rA wedding anniversary\rKurt Cochran and his wife, Melissa, were visiting London to celebrate their 25th wedding anniversary when, police say, Khalid Masood drove a vehicle into people walking along Westminster Bridge.\rCochran\'s death was confirmed by family members and his church.\rHis wife, Melissa Cochran, suffered a broken leg, a broken rib and a cut to her head, but she will recover from her injuries, her brother Clint Payne said in a message on social media.\rKurt Cochran (left) died in the London attacks. His wife Melissa (right) survived.\rKurt Cochran (left) died in the London attacks. His wife Melissa (right) survived.\r""Our hearts are broken this day as we say goodbye to our dear brother-in-law Kurt. He passed away from the injuries sustained in the London terrorist attack yesterday. We love him so much and will never forget him.""\rPayne said he was grateful his sister would recover.\rFull coverage\rPolice name London attacker\rLondon unites against terror\rA city stilled, shocked, enraged\rOpinion: Attack was long overdue\rAnalysis: Don\'t bet on lone wolf\rChallenge of low-tech terror\rPolitician rushes to victim\'s aid\r""Our hearts ache for her and their children in losing their loving companion and father. Please continue to pray for our family. Thank you.""\rThe couple ran the Onion Street Studio -- a recording studio -- in West Bountiful, near Salt Lake City, Utah.\rNate Kizerian, a close friend, said Kurt was passionate about music.\r""I love talking to people that light up when they talk about what they are passionate about,"" said Kizerian. ""Kurt was one of those people.""\rKurt also lit up around the other love of his life: his wife.\r""That\'s what is bothering me the most,"" said Kizerian. ""They just celebrated 25 years.""\r\'Every inch a hero\'\rKeith Palmer died at the scene.\rKeith Palmer died at the scene.\rAfte']",0,0,24/03/2017,http://www.cnn.com
user_16965,"0    Vicki
Name: First Name, dtype: object","[u'Trump Tells G.O.P. It\u2019s Now or Never, Demanding House Vote on Health Bill President Trump issued an ultimatum on Thursday to recalcitrant Republicans to fall in line behind a broad health insurance overhaul or see their opportunity to repeal the Affordable Care Act vanish, demanding a Friday vote on a bill that appeared to lack a majority to pass.\r\rThe demand, issued by his budget director, Mick Mulvaney, in an evening meeting with House Republicans, came after a marathon day of negotiating at the White House and in the Capitol in which Mr. Trump \u2014 who has boasted of his deal-making prowess \u2014 fell short of selling members of his own party on the health plan.\r\rHouse Speaker Paul D. Ryan emerged from the session and announced curtly that Mr. Trump would get his wish for a vote on Friday. Mr. Ryan refused to answer reporters\u2019 questions about whether he expected the measure to pass.\r\rAlthough the House Republicans\u2019 closed-door meeting became a cheerleading session for the bill, their leaders braced for a showdown on the floor, knowing they were likely to be at least a handful of votes short of a majority for the health insurance bill and would need to muscle their colleagues to the last to prevail.\rGraphic\rThe Parts of the Affordable Care Act That the Republican Bill Will Keep or Discard\r\rA comparison of the bill with key components of the Affordable Care Act.\rOPEN Graphic\r\rSome conservatives were still concerned that the bill was too costly and did not do enough to roll back federal health insurance mandates. Moderates and others, meanwhile, were grappling with worries of their states\u2019 governors and fretted that the loss of benefits would be too much for their constituents to bear.\rContinue reading the main story\rThe Trump White House\rStories about President Trump\u2019s administration.\r\r    Trump the Dealmaker Projects Bravado, but Behind the Scenes, Faces Rare Self-Doubt\r    MAR 23\r    G.O.P. Panel Chairman Apologizes for Withholding Trump Data From Democrats\r    MAR 23\r    Trump Administration Orders Tougher Screening of Visa Applicants\r    MAR 23\r    What Trump\u2019s Time Interview Shows About His Thinking\r    MAR 23\r    Fact Check: Trump Misleads About The Times\u2019s Reporting on Surveillance\r    MAR 23\r\rSee More \xbb\rRecent Comments\rOutside the Box 20 minutes ago\r\rWhy doesn\'t the headline read, ""Trump and GOP break campaign promise again""?\rAR 1 hour ago\r\rRailing bitterly against ""free"" trade, globalization, and immigration are the reasons Donald prevailed over mainstream GOP politicians to...\rBos 2 hours ago\r\rEverything according to plan!\r']",0,0,24/03/2017,https://www.nytimes.com/2017/03/23/us/politics/health-republicans-vote.html
user_17004,"0    Vicki
Name: First Name, dtype: object","[u'Military Aides Try To Cheer Up Kim Jong-Un After Failed Missile Launch By Putting On Surprise Execution PYONGYANG\u2014Following the country\u2019s failed test launch of a new long-range missile, North Korean military aides reportedly tried to cheer up Supreme Leader Kim Jong-un Thursday by putting on a surprise execution. \u201cHe was pretty upset by how things went yesterday, so we figured surprising him with the summary execution of a government official would be a great way to boost his spirits,\u201d said Vice Marshal Hwang Pyong-so, adding that aides had worked overnight to find a disloyal judge or Korean Workers\u2019 Party official and arrange the execution in secret. \u201cYou should have seen the look on his face when he opened the door to what he thought was an ordinary cabinet meeting and found a former vice chairman of the Central Committee tied to a chair, with a revolver nearby. He was smiling in no time and shot the enemy of the people in the face.\u201d At press time, reports confirmed that Pyong-so and a dozen other officials who had helped organize the surprise execution had been hanged for deceiving the Supreme Leader.']",1,1,24/03/2017,http://www.theonion.com/article/military-aides-try-cheer-kim-jong-un-after-failed--55610
user_17056,"0    Vicki
Name: First Name, dtype: object","[u'Sessions Rattles Baton Along Prison Bars In Speech Vowing To Crack Down On Violent Crime WAVERLY, VA\u2014Saying the inmates had best listen up and listen good because he wasn\u2019t about to repeat himself, Attorney General Jeff Sessions rattled his baton along a line of prison bars in Sussex 1 State Prison Wednesday as he gave a speech vowing to crack down on violent crime. \u201cI am your new Attorney General, and it is my sworn duty to put an end to the savage lawlessness in this country, so here\u2019s how it\u2019s gonna be,\u201d said Sessions, who slowly paced the walkway of Cell Block C, rhythmically slapping his truncheon into his open palm. \u201cWhat\u2019s been tried has failed, so from now on, we do it my way. We\u2019re gonna have ourselves longer, harsher sentences, and make no mistake, I do not just mean for adults. You had all best get ready, \u2019cause you\u2019re gonna have some company in those cells real soon, and they\u2019ll be staying for a mighty, mighty long time.\u201d At press time, an inmate who had interjected that overall violent crime rates were at historic lows was thrown into solitary confinement \u201cfrom now until Judgment Day\u201d for talking back.']",0,1,24/03/2017,http://www.theonion.com/article/sessions-rattles-baton-along-prison-bars-speech-vo-55598
user_17068,"0    Vicki
Name: First Name, dtype: object","[u' Trump Faces Most Consequential Day Of His Presidency So Far Throughout the campaign, President Trump billed himself as a master negotiator who would make the ""best deals"" for the American people.\r\rThat reputation and the reach of the president\'s bully pulpit face a tough test Friday after he gave House Republicans an ultimatum to vote to repeal and replace the Affordable Care Act \u2014 or leave Obamacare in place.\rTrump Ultimatum For House GOP: Vote On Health Bill Or Affordable Care Act Stands\rPolitics\rTrump Ultimatum For House GOP: Vote On Health Bill Or Affordable Care Act Stands\r\rA vote is now expected sometime Friday afternoon, though the GOP plan known as the American Health Care Act still remains in limbo as members on both the right and center of the Republican caucus find parts of it difficult to stomach.\r\rAfter a caucus meeting late Thursday, however, there were signs the stalemate was beginning to thaw. Some members suggested that the White House\'s ultimatum might have pushed some legislators to realize that this is perhaps their make-or-break moment to fulfill a campaign promise they\'ve been long running on.\r\r""In politics there is always another day, but there are certain critical moments where things come to a head, and I think tomorrow is one of those moments, one of those test moments for this conference,"" Rep. Tom Cole, R-Okla., said after House Republicans met Thursday night. ""I hope we\'re up to it.""\r\r""It\'s one thing to be in the fight and try to score a touchdown, but sometimes on the fourth down, you kick the field goal,"" said Rep. Joe Barton, R-Texas. ""It\'s a good bill and we should vote for it.""\rFind Out Where Members Of Congress Stand On The Health Care Bill\rPolitics\rFind Out Where Members Of Congress Stand On The Health Care Bill\r\rThe looming showdown follows a tumultuous day that saw a long-promised vote on the Republican alternative bill \u2014 originally slated for the seventh anniversary of Obamacare\'s signing \u2014 hurriedly postponed after it became clear there weren\'t enough votes to pass it.\r\rGOP leaders and the Trump White House have been wooing the ideological opposite ends of the House Republican caucus to try to salvage a deal. But the attempts to meet the demands of the conservative House Freedom Caucus \u2014 who are under pressure from conservative interest groups not to bend \u2014 and the most moderate members of the Tuesday Group \u2014 who could face electoral backlash in 2018 in their swing districts \u2014 were often at odds.\r']",1,1,24/03/2017,http://www.theonion.com/article/sessions-rattles-baton-along-prison-bars-speech-vo-55598
